#separator:tab
#html:false
グリム童話の中で、色んな小人が出てくる。	グリム 童[どう] 話[わ]の 中[なか]で、 色[いろ]んな 小[こ] 人[びと]が 出[で]てくる。	Various dwarfs appear in the fairy tales by the brothers Grimm.	5709
モーツァルトは多作なオーストリアの作曲家で神童だった。	モーツァルトは 多[た] 作[さく]なオーストリアの 作[さっ] 曲[きょく] 家[か]で 神[しん] 童[どう]だった。	Mozart was a prolific Austrian composer and child prodigy.	5710
神童は、高校に入学する前にカーネギーホールでプレーした。	神[しん] 童[どう]は、 高[こう] 校[こう]に 入[にゅう] 学[がく]する 前[まえ]にカーネギーホールでプレーした。	The prodigy played Carnegie Hall before entering high school.	5711
ハンス・クリスチャン・アンデルセンはデンマークの作家で、童話で有名になった。	ハンス・クリスチャン・アンデルセンはデンマークの 作[さっ] 家[か]で、 童[どう] 話[わ]で 有[ゆう] 名[めい]になった。	Hans Christian Anderson was a Danish author who became famous for his fairy tales.	5712
分子量。	分[ぶん] 子[し] 量[りょう]。	Molar weight.	5713
無限の量。	無[む] 限[げん]の 量[りょう]。	An infinite quantity.	5714
等しい量。	等[ひと]しい 量[りょう]。	Equivalent amounts.	5715
音量を下げて下さい。	音[おん] 量[りょう]を 下[さ]げて 下[くだ]さい。	Turn down the volume, please.	5716
今は交通量が多いのです。	今[いま]は 交[こう] 通[つう] 量[りょう]が 多[おお]いのです。	The traffic is heavy right now.	5717
野口さんはその仕事をする力量があった。	野[の] 口[ぐち]さんはその 仕[し] 事[ごと]をする 力[りき] 量[りょう]があった。	Noguchi-san was equal to the task.	5718
子供は、最大音量でそれらの音楽をかけた。	子[こ] 供[ども]は、 最[さい] 大[だい] 音[おん] 量[りょう]でそれらの 音[おん] 楽[がく]をかけた。	The kids played their music at full volume.	5719
子供は大量のバースデーケーキをがつがつ食った。	子[こ] 供[ども]は 大[たい] 量[りょう]のバースデーケーキをがつがつ 食[く]った。	The children gobbled down most of the birthday cake.	5720
インターネットの通信量は、夜間が最もすくない。	インターネットの 通[つう] 信[しん] 量[りょう]は、 夜[や] 間[かん]が 最[もっと]もすくない。	Traffic on the internet is lightest during the night.	5721
重作業。	重[じゅう] 作[さ] 業[ぎょう]。	Heavy work.	5722
重大事故。	重[じゅう] 大[だい] 事[じ] 故[こ]。	A serious accident.	5723
重大な害。	重[じゅう] 大[だい]な 害[がい]。	Grave harmfulness.	5724
重大な決定。	重[じゅう] 大[だい]な 決[けっ] 定[てい]。	A momentous decision.	5725
企業の重役。	企[き] 業[ぎょう]の 重[じゅう] 役[やく]。	An executive in a business corporation.	5726
過度な体重。	過[か] 度[ど]な 体[たい] 重[じゅう]。	Excess body weight.	5727
重大な国事。	重[じゅう] 大[だい]な 国[こく] 事[じ]。	Heavy matters of state.	5728
重々しい足音。	重[おも] 々[おも]しい 足[あし] 音[おと]。	A heavy footfall.	5729
重苦しい会話。	重[おも] 苦[くる]しい 会[かい] 話[わ]。	A leaden conversation.	5730
重力の強い力。	重[じゅう] 力[りょく]の 強[つよ]い 力[ちから]。	Gravitationally strong forces.	5731
重ね合わせる。	重[かさ]ね 合[あ]わせる。	Superimpose.	5732
金は銀より重い。	金[きん]は 銀[ぎん]より 重[おも]い。	Gold is heavier than silver.	5733
重苦しいスピーチ。	重[おも] 苦[くる]しいスピーチ。	A ponderous speech.	5734
ずるい二重の意味。	ずるい 二[に] 重[じゅう]の 意[い] 味[み]。	A sly double meaning.	5735
重量車両用の起重機。	重[じゅう] 量[りょう] 車[しゃ] 両[りょう] 用[よう]の 起[き] 重[じゅう] 機[き]。	A crane for lifting heavy vehicles.	5736
ひどく重たるい感じだった。	ひどく 重[おも]たるい 感[かん]じだった。	It felt a great weight.	5737
高野さんは体重を気にしすぎる。	高[たか] 野[の]さんは 体[たい] 重[じゅう]を 気[き]にしすぎる。	Takano-san is obsessing over her weight.	5738
3段重ねのウエディング・ケーキ。	3 段[だん] 重[かさ]ねのウエディング・ケーキ。	A three-tier wedding cake.	5739
今日から毎日体重を量ることにした。	今日[きょう]から 毎[まい] 日[にち] 体[たい] 重[じゅう]を 量[はか]ることにした。	I have decided to weigh myself every day starting today.	5740
この単語には二重の意味があります。	この 単[たん] 語[ご]には 二[に] 重[じゅう]の 意[い] 味[み]があります。	This word has a double meaning.	5741
野田さんの体重は私より10キロ多い。	野[の] 田[だ]さんの 体[たい] 重[じゅう]は 私[わたし]より10キロ 多[おお]い。	Noda-san weighs 10 kilograms more than I do.	5742
里美さんは石を手に持って重さをみた。	里[さと] 美[み]さんは 石[いし]を 手[て]に 持[も]って 重[おも]さをみた。	Satomi weighed the stone in her hand.	5743
幾つかのミスが重なってその事故が起こった。	幾[いく]つかのミスが 重[かさ]なってその 事[じ] 故[こ]が 起[お]こった。	A combination of several mistakes led to the accident.	5744
水野さんは、重大な局面において良い男性である。	水[みず] 野[の]さんは、 重[じゅう] 大[だい]な 局[きょく] 面[めん]において 良[よ]い 男[だん] 性[せい]である。	Mizuno-san is a good man in the clutch.	5745
不動産屋。	不[ふ] 動[どう] 産[さん] 屋[や]。	Realtor.	5746
自動車用品。	自[じ] 動[どう] 車[しゃ] 用[よう] 品[ひん]。	Automotive supplies.	5747
前後に動く。	前[ぜん] 後[ご]に 動[うご]く。	Move to and fro.	5748
合理的行動。	合[ごう] 理[り] 的[てき] 行[こう] 動[どう]。	Rational behavior.	5749
行動の好機。	行[こう] 動[どう]の 好[こう] 機[き]。	The right time to act.	5750
前方への動き。	前[ぜん] 方[ぽう]への 動[うご]き。	A movement forward.	5751
感動的な映画。	感[かん] 動[どう] 的[てき]な 映[えい] 画[が]。	A stirring movie.	5752
感動しない心。	感[かん] 動[どう]しない 心[こころ]。	An unimpressionable mind.	5753
道央自動車道。	道[どう] 央[おう] 自[じ] 動[どう] 車[しゃ] 道[どう]。	Central Hokkaido Expressway.	5754
羽のない二足動物。	羽[はね]のない 二[に] 足[そく] 動[どう] 物[ぶつ]。	A featherless biped.	5755
ひどい自動車事故。	ひどい 自[じ] 動[どう] 車[しゃ] 事[じ] 故[こ]。	An atrocious automobile accident.	5756
雨の日の屋内活動。	雨[あめ]の 日[ひ]の 屋[おく] 内[ない] 活[かつ] 動[どう]。	Indoor activities for a rainy day.	5757
動乱は3日間続いた。	動[どう] 乱[らん]は 3[みっ] 日[か] 間[かん] 続[つづ]いた。	The unrest lasted three days.	5758
行動の合理的な動機。	行[こう] 動[どう]の 合[ごう] 理[り] 的[てき]な 動[どう] 機[き]。	A rational motive for an action.	5759
馬は草食動物である。	馬[うま]は 草[そう] 食[しょく] 動[どう] 物[ぶつ]である。	Horses are herbivores.	5760
動物は取り囲まれた。	動[どう] 物[ぶつ]は 取[と]り 囲[かこ]まれた。	The animals were hedged in.	5761
政党は、左に動いた。	政[せい] 党[とう]は、 左[ひだり]に 動[うご]いた。	The political party has moved left.	5762
都市の不動産所有者。	都[と] 市[し]の 不[ふ] 動[どう] 産[さん] 所[しょ] 有[ゆう] 者[しゃ]。	Urban property owners.	5763
利己的な動機なしで。	利[り] 己[こ] 的[てき]な 動[どう] 機[き]なしで。	Without selfish motives.	5764
人間は社会的動物である。	人[にん] 間[げん]は 社[しゃ] 会[かい] 的[てき] 動[どう] 物[ぶつ]である。	Humans are social animals.	5765
動物に関する本を買った。	動[どう] 物[ぶつ]に 関[かん]する 本[ほん]を 買[か]った。	I bought a book about animals.	5766
夜行動物は夜に活発である。	夜[や] 行[こう] 動[どう] 物[ぶつ]は 夜[よる]に 活[かっ] 発[ぱつ]である。	Nocturnal animals are active at night.	5767
当事者は理不尽に行動した。	当[とう] 事[じ] 者[しゃ]は 理[り] 不[ふ] 尽[じん]に 行[こう] 動[どう]した。	The parties acted irrationally.	5768
だれも身動き一つしなかった。	だれも 身[み] 動[うご]き 一[ひと]つしなかった。	Not a man stirred.	5769
不動産を売って大金を作った。	不[ふ] 動[どう] 産[さん]を 売[う]って 大[たい] 金[きん]を 作[つく]った。	I made a bundle selling real estate.	5770
殺害の動機は明らかではない。	殺[さつ] 害[がい]の 動[どう] 機[き]は 明[あき]らかではない。	The motive for the murder is not yet known.	5771
私は体の筋一つ動かさなかった。	私[わたし]は 体[からだ]の 筋[すじ] 一[ひと]つ 動[うご]かさなかった。	I quivered not in a muscle.	5772
眉毛はまっ黒で、よく動いていた。	眉[まゆ] 毛[げ]はまっ 黒[くろ]で、よく 動[うご]いていた。	His eyebrows were very black, and moved readily.	5773
私はあなたの動機を理解できない。	私[わたし]はあなたの 動[どう] 機[き]を 理[り] 解[かい]できない。	I fail to understand your motives.	5774
昼行性の動物は、日中は活動的である。	昼[ちゅう] 行[こう] 性[せい]の 動[どう] 物[ぶつ]は、 日[にっ] 中[ちゅう]は 活[かつ] 動[どう] 的[てき]である。	Diurnal animals are active during the day.	5775
私は住民の本当の動機に気付いている。	私[わたし]は 住[じゅう] 民[みん]の 本[ほん] 当[とう]の 動[どう] 機[き]に 気[き] 付[づ]いている。	I’m onto the residents' true motives.	5776
ダンサーたちは音楽に合わせて動いた。	ダンサーたちは 音[おん] 楽[がく]に 合[あ]わせて 動[うご]いた。	The dancers moved in time with the music.	5777
人間は言語によって他の動物と区別される。	人[にん] 間[げん]は 言[げん] 語[ご]によって 他[ほか]の 動[どう] 物[ぶつ]と 区[く] 別[べつ]される。	Language sets humans apart from all other animals.	5778
私は、これからの行動をもって過去のを償おうとした。	私[わたし]は、これからの 行[こう] 動[どう]をもって 過[か] 去[こ]のを 償[つぐな]おうとした。	I resolved in my future conduct to redeem the past.	5779
アルコールを飲んだ後に、機械を動かしてはいけない。	アルコールを 飲[の]んだ 後[あと]に、 機[き] 械[かい]を 動[うご]かしてはいけない。	Do not operate machinery after imbibing alcohol.	5780
京都近辺でお気に入りの不動産会社を見付けましょう。	京[きょう] 都[と] 近[きん] 辺[ぺん]でお 気[き]に 入[い]りの 不[ふ] 動[どう] 産[さん] 会[がい] 社[しゃ]を 見[み] 付[つ]けましょう。	Let's find a good real estate agency around Kyoto.	5781
ドロシーは起きて、家が動いていないことに気づきました。	ドロシーは 起[お]きて、 家[いえ]が 動[うご]いていないことに 気[き]づきました。	Dorothy sat up and noticed that the house was not moving.	5782
ブリキの木こりの足にも油をさして自由に動ける様にして上げました。	ブリキの 木[き]こりの 足[あし]にも 油[あぶら]をさして 自[じ] 由[ゆう]に 動[うご]ける 様[よう]にして 上[あ]げました。	They oiled the Tin Woodman's legs until he could move them freely.	5783
空間ではすべての方向に動けますが、時間の中では動き回れないじゃありませんか。	空[くう] 間[かん]ではすべての 方[ほう] 向[こう]に 動[うご]けますが、 時[じ] 間[かん]の 中[なか]では 動[うご]き 回[まわ]れないじゃありませんか。	You CAN move about in all directions of Space, but you cannot move about in Time.	5784
行動の一部の面では、我々人間よりずっと活発に動く動物はたくさんいるけれど、その動物も、他の多くの面では全く活動を見せてくれないのである。	行[こう] 動[どう]の 一[いち] 部[ぶ]の 面[めん]では、 我[われ] 々[われ] 人[にん] 間[げん]よりずっと 活[かっ] 発[ぱつ]に 動[うご]く 動[どう] 物[ぶつ]はたくさんいるけれど、その 動[どう] 物[ぶつ]も、 他[ほか]の 多[おお]くの 面[めん]では 全[まった]く 活[かつ] 動[どう]を 見[み]せてくれないのである。	Though there are many animals which manifest more industry than we humans in certain of their actions, the same animals are yet observed to show none at all in many others.	5785
筋肉を働かせる。	筋[きん] 肉[にく]を 働[はたら]かせる。	Work one's muscles.	5786
1日に8時間働く。	1日[ついたち]に8 時[じ] 間[かん] 働[はたら]く。	Work an 8-hour day.	5787
私は働き過ぎだと思う。	私[わたし]は 働[はたら]き 過[す]ぎだと 思[おも]う。	I think I am overworked.	5788
父は工場で働いている。	父[ちち]は 工[こう] 場[じょう]で 働[はたら]いている。	My father works for a factory.	5789
若い時は働き者だった。	若[わか]い 時[とき]は 働[はたら]き 者[もの]だった。	When I was young, I was a hard worker.	5790
農民たちは根気よく働いた。	農[のう] 民[みん]たちは 根[こん] 気[き]よく 働[はたら]いた。	The farmers worked arduously.	5791
あれは私が昔働いていた店だ。	あれは 私[わたし]が 昔[むかし] 働[はたら]いていた 店[みせ]だ。	That is the shop where I used to work.	5792
ロボットは昼夜働くことが出来る。	ロボットは 昼[ちゅう] 夜[や] 働[はたら]くことが 出[で] 来[き]る。	Robots can be on the job day and night.	5793
あなたが私たちの会社で働こうと思った理由を聞かせて下さい。	あなたが 私[わたし]たちの 会[かい] 社[しゃ]で 働[はたら]こうと 思[おも]った 理[り] 由[ゆう]を 聞[き]かせて 下[くだ]さい。	What has made you decide to work for our company?	5794
重労働。	重[じゅう] 労[ろう] 働[どう]。	Hard labor.	5795
肉体労働。	肉[にく] 体[たい] 労[ろう] 働[どう]。	Manual labor.	5796
不労所得。	不[ふ] 労[ろう] 所[しょ] 得[とく]。	Unearned income.	5797
労力の節約。	労[ろう] 力[りょく]の 節[せつ] 約[やく]。	Economy of effort.	5798
有給の労働。	有[ゆう] 給[きゅう]の 労[ろう] 働[どう]。	Paid work.	5799
季節労働者。	季[き] 節[せつ] 労[ろう] 働[どう] 者[しゃ]。	Seasonal laborers.	5800
不定期労働者。	不[ふ] 定[てい] 期[き] 労[ろう] 働[どう] 者[しゃ]。	An irregular worker.	5801
所定労働時間。	所[しょ] 定[てい] 労[ろう] 働[どう] 時[じ] 間[かん]。	Fixed working hours.	5802
欠かせない労働者。	欠[か]かせない 労[ろう] 働[どう] 者[しゃ]。	An indispensable worker.	5803
苦労して手に入れる。	苦[く] 労[ろう]して 手[て]に 入[い]れる。	Obtain with difficulty.	5804
私は多くの苦労をした。	私[わたし]は 多[おお]くの 苦[く] 労[ろう]をした。	I went to a lot of trouble.	5805
区長は労働党を支持した。	区[く] 長[ちょう]は 労[ろう] 働[どう] 党[とう]を 支[し] 持[じ]した。	The Ward Mayor plumped for the Labor Party.	5806
1日の重労働の後はみんなで骨休めしよう。	1日[ついたち]の 重[じゅう] 労[ろう] 働[どう]の 後[あと]はみんなで 骨[ほね] 休[やす]めしよう。	Let's all relax after a hard day's work.	5807
目下の労働条件は、生産性の役に立たない。	目[もっ] 下[か]の 労[ろう] 働[どう] 条[じょう] 件[けん]は、 生[せい] 産[さん] 性[せい]の 役[やく]に 立[た]たない。	Present working conditions are not conducive to productivity.	5808
その年は労働党にとって画期的勝利となった。	その 年[とし]は 労[ろう] 働[どう] 党[とう]にとって 画[かっ] 期[き] 的[てき] 勝[しょう] 利[り]となった。	The year saw one signal triumph for the Labour party.	5809
不動産屋はその場所を見つけ出すのに苦労した。	不[ふ] 動[どう] 産[さん] 屋[や]はその 場[ば] 所[しょ]を 見[み]つけ 出[だ]すのに 苦[く] 労[ろう]した。	The realtor had trouble finding the place.	5810
私はこれらの不快な労働条件を受け入れなければならないだろう。	私[わたし]はこれらの 不[ふ] 快[かい]な 労[ろう] 働[どう] 条[じょう] 件[けん]を 受[う]け 入[い]れなければならないだろう。	I shall have to accept these unpleasant working conditions.	5811
この長年の間、このシステムの下で働いている労働者の間にストライキは全くなかった。	この 長[なが] 年[ねん]の 間[あいだ]、このシステムの 下[もと]で 働[はたら]いている 労[ろう] 働[どう] 者[しゃ]の 間[あいだ]にストライキは 全[まった]くなかった。	During all these years there has never been a single strike among the men working under this system.	5812
友好的な協定。	友[ゆう] 好[こう] 的[てき]な 協[きょう] 定[てい]。	An amicable agreement.	5813
協定を結ぼう。	協[きょう] 定[てい]を 結[むす]ぼう。	Let's make a deal.	5814
この行動は協定に反する。	この 行[こう] 動[どう]は 協[きょう] 定[てい]に 反[はん]する。	This action flies in the face of the agreement.	5815
協調性を持って共に働く。	協[きょう] 調[ちょう] 性[せい]を 持[も]って 共[とも]に 働[はたら]く。	Work together in harmony.	5816
協和音が不協和音の後に続く。	協[きょう] 和[わ] 音[おん]が 不[ふ] 協[きょう] 和[わ] 音[おん]の 後[あと]に 続[つづ]く。	A dissonant chord is followed by a consonant chord.	5817
この協会は1980年に設立されました。	この 協[きょう] 会[かい]は1980 年[ねん]に 設[せつ] 立[りつ]されました。	This association was founded in 1980.	5818
活動チームは政府と協力して取り組んだ。	活[かつ] 動[どう]チームは 政[せい] 府[ふ]と 協[きょう] 力[りょく]して 取[と]り 組[く]んだ。	The action teams worked in partnership with the government.	5819
そこに至るまでには多くの方々の協力を得ました。	そこに 至[いた]るまでには 多[おお]くの 方[かた] 々[がた]の 協[きょう] 力[りょく]を 得[え]ました。	There were many people who helped me get there.	5820
改良種。	改[かい] 良[りょう] 種[しゅ]。	An improved breed.	5821
同様の種類。	同[どう] 様[よう]の 種[しゅ] 類[るい]。	A similar kind.	5822
同種の動物。	同[どう] 種[しゅ]の 動[どう] 物[ぶつ]。	Animals of the same species.	5823
多種多様の理由。	多[た] 種[しゅ] 多[た] 様[よう]の 理[り] 由[ゆう]。	Manifold reasons.	5824
種々雑多の読書。	種[しゅ] 々[じゅ] 雑[ざっ] 多[た]の 読[どく] 書[しょ]。	Omnifarious reading.	5825
種は実を結んだ。	種[たね]は 実[み]を 結[むす]んだ。	The seeds fructified.	5826
特別な種類のペンキ。	特[とく] 別[べつ]な 種[しゅ] 類[るい]のペンキ。	A special kind of paint.	5827
ある種の言外の協定。	ある 種[しゅ]の 言[げん] 外[がい]の 協[きょう] 定[てい]。	Some kind of unspoken agreement.	5828
色は一種の感覚なんだ。	色[いろ]は 一[いっ] 種[しゅ]の 感[かん] 覚[かく]なんだ。	Color is a sensation.	5829
全国有色人種向上協会。	全[ぜん] 国[こく] 有[ゆう] 色[しょく] 人[じん] 種[しゅ] 向[こう] 上[じょう] 協[きょう] 会[かい]。	National Association for the Advancement of Colored People.	5830
オーストラリアに特有の種。	オーストラリアに 特[とく] 有[ゆう]の 種[しゅ]。	A species unique to Australia.	5831
ラバは馬とロバの雑種である。	ラバは 馬[うま]とロバの 雑[ざっ] 種[しゅ]である。	A mule is a cross between a horse and a donkey.	5832
ある品種はペットに向かない。	ある 品[ひん] 種[しゅ]はペットに 向[む]かない。	Certain breeds do not make good pets.	5833
この付近は人種的に多様である。	この 付[ふ] 近[きん]は 人[じん] 種[しゅ] 的[てき]に 多[た] 様[よう]である。	This neighborhood is racially diverse.	5834
一度に二種類の味が楽しめます。	一[いち] 度[ど]に 二[に] 種[しゅ] 類[るい]の 味[あじ]が 楽[たの]しめます。	You can enjoy two different flavors at once.	5835
この種の魚は、海底近くでくらす。	この 種[しゅ]の 魚[さかな]は、 海[かい] 底[てい] 近[ちか]くでくらす。	This kind of fish dwells near the bottom of the ocean.	5836
吉本先生は新しい種類の胡瓜を開発した。	吉[よし] 本[もと] 先[せん] 生[せい]は 新[あたら]しい 種[しゅ] 類[るい]の 胡瓜[きゅうり]を 開[かい] 発[はつ]した。	Dr. Yoshimoto developed a new kind of cucumber.	5837
吉郎さんは色々な種類の花を育てている。	吉[きち] 郎[ろう]さんは 色[いろ] 々[いろ]な 種[しゅ] 類[るい]の 花[はな]を 育[そだ]てている。	Kichiro grows many kinds of flowers.	5838
種によっては、春の間だけ交尾が行われる。	種[しゅ]によっては、 春[はる]の 間[あいだ]だけ 交[こう] 尾[び]が 行[おこな]われる。	The mating of some species occurs only in the spring.	5839
その種の魚を私はそれまで見たことがなかった。	その 種[しゅ]の 魚[さかな]を 私[わたし]はそれまで 見[み]たことがなかった。	I had never seen that kind of fish before.	5840
地は青草と、種類にしたがって種をもつ草と、種類にしたがって種のある実を結ぶ木とを生えさせた。神は見て、良しとされた。	地[ち]は 青[あお] 草[くさ]と、 種[しゅ] 類[るい]にしたがって 種[たね]をもつ 草[くさ]と、 種[しゅ] 類[るい]にしたがって 種[たね]のある 実[み]を 結[むす]ぶ 木[き]とを 生[は]えさせた。 神[かみ]は 見[み]て、 良[よ]しとされた。	And the earth brought forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw that it was good.	5841
亜原子粒子。	亜[あ] 原[げん] 子[し] 粒[りゅう] 子[し]。	Subatomic particles.	5842
松の高い亜種。	松[まつ]の 高[たか]い 亜[あ] 種[しゅ]。	A tall subspecies of pine.	5843
亜美さんは生意気な子供だ。	亜[あ] 美[み]さんは 生[なま] 意[い] 気[き]な 子[こ] 供[ども]だ。	Ami's a saucy chit.	5844
悪童。	悪[あく] 童[どう]。	A naughty boy.	5845
強い悪意。	強[つよ]い 悪[あく] 意[い]。	Intense ill will.	5846
意地悪な人。	意[い] 地[じ] 悪[わる]な 人[ひと]。	A mean person.	5847
女性の悪党。	女[じょ] 性[せい]の 悪[あく] 党[とう]。	A female villain.	5848
時機の悪い。	時[じ] 機[き]の 悪[わる]い。	Badly timed.	5849
悪事を働く。	悪[あく] 事[じ]を 働[はたら]く。	Commit a sin.	5850
気味悪い物語。	気[き] 味[み] 悪[わる]い 物[もの] 語[がたり]。	A creepy story.	5851
前任者の悪行。	前[ぜん] 任[にん] 者[しゃ]の 悪[あく] 行[ぎょう]。	The misdeeds of one's predecessor.	5852
都合の悪い時に。	都[つ] 合[ごう]の 悪[わる]い 時[とき]に。	At an inconvenient time.	5853
悪事千里を走る。	悪[あく] 事[じ] 千[せん] 里[り]を 走[はし]る。	Bad news travels quickly.	5854
動機のない悪意。	動[どう] 機[き]のない 悪[あく] 意[い]。	Motiveless malignity.	5855
悪質なうわさ話。	悪[あく] 質[しつ]なうわさ 話[ばなし]。	Vicious gossip.	5856
悪名高いギャング。	悪[あく] 名[めい] 高[だか]いギャング。	A notorious gangster.	5857
車は調子悪く走る。	車[くるま]は 調[ちょう] 子[し] 悪[わる]く 走[はし]る。	The car runs badly.	5858
悪意に満ちた顔つき。	悪[あく] 意[い]に 満[み]ちた 顔[かお]つき。	A baleful look.	5859
本当に意地悪な子供。	本[ほん] 当[とう]に 意[い] 地[じ] 悪[わる]な 子[こ] 供[ども]。	A truly spiteful child.	5860
気味の悪い金切り声。	気[き] 味[み]の 悪[わる]い 金[かな] 切[き]り 声[ごえ]。	An eldritch screech.	5861
有害で凶悪な方法で。	有[ゆう] 害[がい]で 凶[きょう] 悪[あく]な 方[ほう] 法[ほう]で。	In a malign and evil manner.	5862
悪意のこもった意見。	悪[あく] 意[い]のこもった 意[い] 見[けん]。	Venomed remarks.	5863
悪意ある意図なしで。	悪[あく] 意[い]ある 意[い] 図[と]なしで。	Without malicious intent.	5864
あなたは顔色が悪い。	あなたは 顔[かお] 色[いろ]が 悪[わる]い。	You're looking green.	5865
タイミングの悪い発言。	タイミングの 悪[わる]い 発[はつ] 言[げん]。	An untimely remark.	5866
子供は凶悪に殺害された。	子[こ] 供[ども]は 凶[きょう] 悪[あく]に 殺[さつ] 害[がい]された。	The child was heinously murdered.	5867
この番組は本当に最悪だ。	この 番[ばん] 組[ぐみ]は 本[ほん] 当[とう]に 最[さい] 悪[あく]だ。	This program is truly the worst.	5868
文字に出来ないような悪口。	文[も] 字[じ]に 出[で] 来[き]ないような 悪[わる] 口[ぐち]。	An unprintable epithet.	5869
その年の最悪の天気だった。	その 年[とし]の 最[さい] 悪[あく]の 天[てん] 気[き]だった。	It was the worst weather of that year.	5870
ずっと週末天気が悪かった。	ずっと 週[しゅう] 末[まつ] 天[てん] 気[き]が 悪[わる]かった。	The weather was bad the whole weekend.	5871
結局悪いのはハイド氏だった。	結[けっ] 局[きょく] 悪[わる]いのはハイド 氏[し]だった。	It was Hyde, after all, who was guilty.	5872
岡野さんは数学の出来が悪い。	岡[おか] 野[の]さんは 数[すう] 学[がく]の 出[で] 来[き]が 悪[わる]い。	Okano-san is terrible at math.	5873
物事が悪くなると思う気持ち。	物[もの] 事[ごと]が 悪[わる]くなると 思[おも]う 気[き] 持[も]ち。	The feeling that things will turn out badly.	5874
どうもパソコンの調子が悪い。	どうもパソコンの 調[ちょう] 子[し]が 悪[わる]い。	There's something wrong with the computer.	5875
勝ち取るための意地の悪い企み。	勝[か]ち 取[と]るための 意[い] 地[じ]の 悪[わる]い 企[たくら]み。	A nasty trick to pull.	5876
どんな悪い物にも良い面はある。	どんな 悪[わる]い 物[もの]にも 良[よ]い 面[めん]はある。	Every cloud has a silver lining.	5877
この部屋はすごく風通しが悪い。	この 部[へ] 屋[や]はすごく 風[かぜ] 通[とお]しが 悪[わる]い。	This room is very stuffy.	5878
最近どうも月曜日の朝の体調が悪い。	最[さい] 近[きん]どうも 月[げつ] 曜[よう] 日[び]の 朝[あさ]の 体[たい] 調[ちょう]が 悪[わる]い。	I've recently been feeling a little sick on Monday mornings.	5879
野田さんは最悪の一週間を過ごした。	野[の] 田[だ]さんは 最[さい] 悪[あく]の 一[いっ] 週[しゅう] 間[かん]を 過[す]ごした。	Noda-san has had a horrible week.	5880
悪名高いベネディクト・アーノルド。	悪[あく] 名[めい] 高[だか]いベネディクト・アーノルド。	The infamous Benedict Arnold.	5881
実に気分が悪くて力が入らない感じでした。	実[じつ]に 気[き] 分[ぶん]が 悪[わる]くて 力[ちから]が 入[はい]らない 感[かん]じでした。	I felt so sick and weak.	5882
これは自分が今まで見た中で最悪の映画だ。	これは 自[じ] 分[ぶん]が 今[いま]まで 見[み]た 中[なか]で 最[さい] 悪[あく]の 映[えい] 画[が]だ。	This is the worst movie I have ever seen.	5883
悪党どもの中には海に飛び込む者までいました。	悪[あく] 党[とう]どもの 中[なか]には 海[うみ]に 飛[と]び 込[こ]む 者[もの]までいました。	Some of the miscreants even leapt into the sea.	5884
小野寺さんによると、私はかれらの中の害悪だった。	小[お] 野[の] 寺[でら]さんによると、 私[わたし]はかれらの 中[なか]の 害[がい] 悪[あく]だった。	According to Onodera-san, I was the canker in their midst.	5885
吉野さんが他人の悪口を言うのを聞いたことがない。	吉[よし] 野[の]さんが 他[た] 人[にん]の 悪[わる] 口[ぐち]を 言[い]うのを 聞[き]いたことがない。	I've never heard Yoshino-san speak ill of others.	5886
あなたのパフォーマンスは、長い間悪化し続けている。	あなたのパフォーマンスは、 長[なが]い 間[あいだ] 悪[あっ] 化[か]し 続[つづ]けている。	Your performance has been going downhill for a long time now.	5887
良い英語と悪い英語はどのようにして区別できますか。	良[よ]い 英[えい] 語[ご]と 悪[わる]い 英[えい] 語[ご]はどのようにして 区[く] 別[べつ]できますか。	How can you tell good English from bad English?	5888
この曲でバイオリンは、気味が悪いほど、不協和音をかもし出した。	この 曲[きょく]でバイオリンは、 気[き] 味[み]が 悪[わる]いほど、 不[ふ] 協[きょう] 和[わ] 音[おん]をかもし 出[だ]した。	The violins in this piece dissonated disturbingly.	5889
面白い映画だと思って見に行ったのに、なんだか後味の悪い話だった。	面[おも] 白[しろ]い 映[えい] 画[が]だと 思[おも]って 見[み]に 行[い]ったのに、なんだか 後[あと] 味[あじ]の 悪[わる]い 話[はなし]だった。	I went to the movie thinking that it would be fun, but it left me with a bad taste in my mouth.	5890
主は人の悪が地にはびこり、全てその心に思いはかることが、いつも悪い事ばかりであるのを見られた。	主[しゅ]は 人[ひと]の 悪[あく]が 地[ち]にはびこり、 全[すべ]てその 心[こころ]に 思[おも]いはかることが、いつも 悪[わる]い 事[こと]ばかりであるのを 見[み]られた。	And God saw that the wickedness of man was great in the earth, and that every imagination of the thoughts of his heart was only evil continually.	5891
目を上げると、今の今までいつも楽しい場所だった湖は、ぞっとするような悪意に満ちた場所に見えたのでした。	目[め]を 上[あ]げると、 今[いま]の 今[いま]までいつも 楽[たの]しい 場[ば] 所[しょ]だった 湖[みずうみ]は、ぞっとするような 悪[あく] 意[い]に 満[み]ちた 場[ば] 所[しょ]に 見[み]えたのでした。	When she looked up, the lake that had always been such a laughing place seemed formidable and unfriendly.	5892
主要目的。	主[しゅ] 要[よう] 目[もく] 的[てき]。	Primary goals.	5893
主要な役割。	主[しゅ] 要[よう]な 役[やく] 割[わり]。	A major role.	5894
包丁が要る。	包[ほう] 丁[ちょう]が 要[い]る。	I need a kitchen knife.	5895
